metric,value
raw_points,1201
raw_variables,113
I(I1)_abs_at_1kHz,1.0
I(I2)_abs_at_1kHz,0.0
I(I3)_abs_at_1kHz,0.0
max_abs_NM_error_dB,2.7910118660656735e-11
rms_NM_error_dB,2.3055696936585043e-12
max_error_frequency_Hz,41209751.9097361

frequency_Hz,LT_I_HOT_abs_A,LT_I_RTN_abs_A,LT_I_NM_abs_A,PY_I_NM_abs_A,LT_I_NM_dBuA,PY_I_NM_dBuA,error_NM_dB
100.0,0.9877480483058603,0.987748048305859,0.9877480483058597,0.9877480483058596,119.89292360461292,119.89292360461292,0.0
398.1071705535004,0.9894567608518138,0.9894567608518413,0.9894567608518275,0.9894567608518108,119.90793640675011,119.90793640674997,-1.4210854715202004e-13
1000.0000000000133,0.9992144563792792,0.9992144563792377,0.9992144563792584,0.9992144563792885,119.99317417346097,119.99317417346121,2.4158453015843406e-13
10000.000000000266,1.675000166783077,1.675000166785057,1.6750001667840668,1.6750001667850232,124.48029709233366,124.48029709233862,4.959588295605499e-12
100000.00000000399,0.00328739748813907,0.003287397488114925,0.0032873974881269977,0.0032873974881269486,70.33704437955377,70.33704437955365,-1.2789769243681803e-13
1000000.0000000531,1.384278901626061e-07,1.3842788998654533e-07,1.3842789007457572e-07,1.3842789007457932e-07,-17.175528011861402,-17.175528011861175,2.2737367544323206e-13
10000000.000000665,3.652241606347104e-11,3.6522416248699476e-11,3.6522416156070505e-11,3.652241615606427e-11,-88.74880998500075,-88.74880998500223,-1.4779288903810084e-12
100000000.0,9.542353697321386e-07,9.542353696122799e-07,9.542353696722094e-07,9.542353696721878e-07,-0.4068897985353321,-0.40688979853552715,-1.9506618542664e-13
