frequency_Hz,LT_I_HOT_abs_A,LT_I_RTN_abs_A,LT_I_NM_abs_A,PY_I_HOT_abs_A,PY_I_RTN_abs_A,PY_I_NM_abs_A,LT_I_HOT_dBuA,LT_I_RTN_dBuA,LT_I_NM_dBuA,PY_I_HOT_dBuA,PY_I_RTN_dBuA,PY_I_NM_dBuA,error_NM_PY_minus_LT_dB,LT_I_NM_phase_deg,PY_I_NM_phase_deg
749.8942093324646,0.9941238369695432,0.9941238369695776,0.9941238369695603,0.9941238369695382,0.9941238369695382,0.9941238369695382,119.94880974755638,119.94880974755668,119.94880974755654,119.94880974755634,119.94880974755634,119.94880974755634,-1.9895196601282805e-13,-2.0552118102339096,-2.0552118102382146
758.5775750291926,0.9942756962850869,0.9942756962851813,0.9942756962851341,0.9942756962850741,0.9942756962850741,0.9942756962850741,119.95013647614975,119.95013647615056,119.95013647615016,119.95013647614962,119.95013647614962,119.95013647614962,-5.400124791776761e-13,-2.0794460766267036,-2.0794460766384826
767.3614893618279,0.9944311245536047,0.9944311245536387,0.9944311245536216,0.9944311245536024,0.9944311245536024,0.9944311245536024,119.9514941753094,119.95149417530969,119.95149417530955,119.95149417530938,119.95149417530938,119.95149417530938,-1.7053025658242404e-13,-2.1039763855087292,-2.1039763855126115
776.2471166287008,0.9945902064055865,0.9945902064056137,0.9945902064056001,0.9945902064055817,0.9945902064055817,0.9945902064055817,119.95288356957197,119.95288356957221,119.9528835695721,119.95288356957192,119.95288356957192,119.95288356957192,-1.7053025658242404e-13,-2.128806712797334,-2.1288067128010466
785.2356346100811,0.994753028513769,0.994753028513786,0.9947530285137773,0.9947530285137668,0.9947530285137668,0.9947530285137668,119.95430540049652,119.95430540049666,119.9543054004966,119.95430540049651,119.95430540049651,119.95430540049651,-8.526512829121202e-14,-2.1539411000908943,-2.153941100093213
794.328234724291,0.9949196796441603,0.9949196796441367,0.9949196796441486,0.994919679644156,0.994919679644156,0.994919679644156,119.95576042706857,119.95576042706836,119.95576042706845,119.95576042706851,119.95576042706851,119.95576042706851,5.684341886080802e-14,-2.1793836560992563,-2.179383656098032
803.5261221856268,0.9950902507082815,0.9950902507082983,0.9950902507082898,0.9950902507082791,0.9950902507082791,0.9950902507082791,119.95724942611267,119.95724942611281,119.95724942611274,119.95724942611264,119.95724942611264,119.95724942611264,-9.947598300641403e-14,-2.2051385581561282,-2.205138558157678
812.8305161641091,0.9952648348168801,0.9952648348169004,0.9952648348168902,0.9952648348168737,0.9952648348168737,0.9952648348168737,119.9587731927157,119.95877319271587,119.95877319271578,119.95877319271564,119.95877319271564,119.95877319271564,-1.4210854715202004e-13,-2.2312100538053157,-2.2312100538061665
822.2426499470812,0.9954435273349982,0.9954435273350377,0.9954435273350178,0.9954435273349912,0.9954435273349912,0.9954435273349912,119.96033254065956,119.9603325406599,119.96033254065975,119.96033254065951,119.96033254065951,119.96033254065951,-2.4158453015843406e-13,-2.2576024623697193,-2.2576024623741864
831.7637711026812,0.9956264259385632,0.9956264259385149,0.995626425938539,0.9956264259385661,0.9956264259385661,0.9956264259385661,119.96192830286509,119.96192830286466,119.96192830286488,119.9619283028651,119.9619283028651,119.9619283028651,2.2737367544323206e-13,-2.2843201766469337,-2.2843201766419234
841.3951416452054,0.9958136306725162,0.9958136306726012,0.9958136306725588,0.9958136306725015,0.9958136306725015,0.9958136306725015,119.96356133184653,119.96356133184727,119.9635613318469,119.9635613318464,119.9635613318464,119.9635613318464,-4.973799150320701e-13,-2.311367664531627,-2.3113676645415144
851.138038202387,0.9960052440103146,0.9960052440103375,0.996005244010326,0.9960052440103093,0.9960052440103093,0.9960052440103093,119.96523250017573,119.96523250017592,119.96523250017583,119.96523250017567,119.96523250017567,119.96523250017567,-1.5631940186722204e-13,-2.3387494709107477,-2.3387494709108037
860.9937521846114,0.9962013709153502,0.9962013709153728,0.9962013709153613,0.996201370915348,0.996201370915348,0.996201370915348,119.96694270096006,119.96694270096026,119.96694270096015,119.96694270096003,119.96694270096003,119.96694270096003,-1.1368683772161603e-13,-2.3664702192966054,-2.366470219300292
870.9635899560915,0.9964021189037239,0.9964021189037198,0.9964021189037219,0.9964021189037189,0.9964021189037189,0.9964021189037189,119.96869284832945,119.96869284832941,119.96869284832943,119.96869284832941,119.96869284832941,119.96869284832941,-1.4210854715202004e-14,-2.3945346138360786,-2.394534613835221
881.0488730080251,0.9966075981088466,0.996607598108797,0.9966075981088218,0.996607598108853,0.996607598108853,0.996607598108853,119.97048387793627,119.97048387793585,119.97048387793606,119.97048387793633,119.97048387793633,119.97048387793633,2.7000623958883807e-13,-2.4229474411372087,-2.422947441134537
891.2509381337568,0.9968179213478555,0.9968179213478858,0.9968179213478707,0.9968179213478509,0.9968179213478509,0.9968179213478509,119.97231674746794,119.97231674746821,119.97231674746808,119.97231674746791,119.97231674746791,119.97231674746791,-1.7053025658242404e-13,-2.451713572282858,-2.4517135722889454
901.5711376059683,0.9970332041896387,0.9970332041897011,0.9970332041896699,0.9970332041896254,0.9970332041896254,0.9970332041896254,119.97419243717017,119.97419243717073,119.97419243717044,119.97419243717005,119.97419243717005,119.97419243717005,-3.979039320256561e-13,-2.4808379648908,-2.4808379649001457
912.0108393559213,0.9972535650249037,0.9972535650249257,0.9972535650249148,0.9972535650248983,0.9972535650248983,0.9972535650248983,119.97611195038462,119.9761119503848,119.97611195038472,119.97611195038458,119.97611195038458,119.97611195038458,-1.4210854715202004e-13,-2.5103256651797055,-2.5103256651833536
922.5714271547749,0.9974791251381049,0.9974791251381079,0.9974791251381063,0.9974791251381104,0.9974791251381104,0.9974791251381104,119.97807631409914,119.97807631409916,119.97807631409916,119.9780763140992,119.9780763140992,119.9780763140992,4.263256414560601e-14,-2.5401818101361906,-2.540181810135472
933.2543007970031,0.9977100087813104,0.9977100087813365,0.9977100087813233,0.997710008781305,0.997710008781305,0.997710008781305,119.98008657951105,119.9800865795113,119.98008657951117,119.98008657951101,119.98008657951101,119.98008657951101,-1.5631940186722204e-13,-2.5704116297692483,-2.570411629771176
944.0608762859356,0.9979463432500388,0.9979463432500173,0.9979463432500282,0.997946343250036,0.997946343250036,0.997946343250036,119.98214382260359,119.9821438226034,119.98214382260349,119.98214382260356,119.98214382260356,119.98214382260356,7.105427357601002e-14,-2.6010204494337263,-2.6010204494295435
954.9925860214485,0.9981882589613809,0.9981882589614044,0.9981882589613924,0.998188258961375,0.998188258961375,0.998188258961375,119.98424914473807,119.98424914473827,119.98424914473817,119.98424914473802,119.98424914473802,119.98424914473802,-1.5631940186722204e-13,-2.632013692150928,-2.6320136921536
966.0508789898261,0.9984358895340828,0.9984358895341211,0.9984358895341018,0.9984358895340751,0.9984358895340751,0.9984358895340751,119.98640367325876,119.9864036732591,119.98640367325893,119.9864036732587,119.9864036732587,119.9864036732587,-2.2737367544323206e-13,-2.6633968811417668,-2.6633968811455433
977.2372209558234,0.9986893718709545,0.9986893718709535,0.9986893718709542,0.9986893718709531,0.9986893718709531,0.9986893718709531,119.9886085621134,119.98860856211338,119.9886085621134,119.98860856211338,119.98860856211338,119.98860856211338,-1.4210854715202004e-14,-2.6951756423019573,-2.695175642300422
988.5530946569519,0.9989488462435748,0.9989488462436064,0.9989488462435905,0.9989488462435733,0.9989488462435733,0.9989488462435733,119.99086499248875,119.99086499248904,119.9908649924889,119.99086499248874,119.99086499248874,119.99086499248874,-1.5631940186722204e-13,-2.7273557068182717,-2.727355706821097
1000.0000000000133,0.9992144563792793,0.9992144563792376,0.9992144563792583,0.9992144563792886,0.9992144563792886,0.9992144563792886,119.99317417346114,119.99317417346077,119.99317417346097,119.99317417346121,119.99317417346121,119.99317417346121,2.4158453015843406e-13,-2.759942913922474,-2.759942913917471
1011.579454259912,0.9994863495507368,0.9994863495507949,0.9994863495507659,0.9994863495507229,0.9994863495507229,0.9994863495507229,119.99553734266405,119.99553734266455,119.99553734266429,119.99553734266392,119.99553734266392,119.99553734266392,-3.694822225952521e-13,-2.792943213582821,-2.792943213593187
1023.292992280768,0.9997646766677674,0.9997646766677606,0.9997646766677638,0.9997646766677708,0.9997646766677708,0.9997646766677708,119.99795576696967,119.99795576696961,119.99795576696962,119.9979557669697,119.9979557669697,119.9979557669697,7.105427357601002e-14,-2.8263626695220743,-2.8263626695228874
1035.1421666793576,1.000049592372192,1.0000495923722215,1.0000495923722068,1.000049592372189,1.000049592372189,1.000049592372189,120.00043074319106,120.0004307431913,120.00043074319117,120.00043074319102,120.00043074319102,120.00043074319102,-1.5631940186722204e-13,-2.860207462020699,-2.8602074620236126
1047.1285480509137,1.0003412551348494,1.000341255134803,1.0003412551348263,1.0003412551348645,1.0003412551348645,1.0003412551348645,120.00296359879682,120.00296359879643,120.00296359879663,120.00296359879697,120.00296359879697,120.00296359879697,3.410605131648481e-13,-2.894483891125957,-2.8944838911235844
1059.2537251773033,1.0006398273558355,1.0006398273558337,1.0006398273558346,1.000639827355845,1.000639827355845,1.000639827355845,120.0055556926476,120.00555569264759,120.0055556926476,120.00555569264769,120.00555569264769,120.00555569264769,8.526512829121202e-14,-2.9291983797396535,-2.9291983797322674
1071.5193052376212,1.000945475467225,1.0009454754672273,1.000945475467226,1.000945475467223,1.000945475467223,1.000945475467223,120.00820841574715,120.00820841574716,120.00820841574715,120.00820841574713,120.00820841574713,120.00820841574713,-1.4210854715202004e-14,-2.9643574769126113,-2.9643574769153758
1083.9269140212184,1.0012583700389774,1.0012583700391002,1.0012583700390387,1.001258370038957,1.001258370038957,1.001258370038957,120.01092319201412,120.01092319201518,120.01092319201464,120.01092319201393,120.01092319201393,120.01092319201393,-7.105427357601002e-13,-2.9999678612680336,-2.9999678612787792
1096.4781961432002,1.00157868588774,1.0015786858877582,1.0015786858877493,1.001578685887733,1.001578685887733,1.001578685887733,120.01370147907164,120.0137014790718,120.01370147907173,120.01370147907159,120.01370147907159,120.01370147907159,-1.4210854715202004e-13,-3.0360363444629694,-3.0360363444655283
1109.1748152624166,1.0019066021889422,1.0019066021888976,1.0019066021889198,1.0019066021889573,1.0019066021889573,1.0019066021889573,120.01654476905749,120.0165447690571,120.01654476905729,120.01654476905762,120.01654476905762,120.01654476905762,3.268496584496461e-13,-3.0725698747781727,-3.072569874770182
1122.018454301979,1.0022423025919893,1.002242302591959,1.0022423025919742,1.0022423025919935,1.0022423025919935,1.0022423025919935,120.0194545894532,120.01945458945293,120.01945458945308,120.01945458945323,120.01945458945323,120.01945458945323,1.5631940186722204e-13,-3.1095755408797894,-3.109575540874929
1135.010815672331,1.002585975338746,1.0025859753387767,1.0025859753387614,1.0025859753387354,1.0025859753387354,1.0025859753387354,120.022432503933,120.02243250393327,120.02243250393313,120.02243250393292,120.02243250393292,120.02243250393292,-2.1316282072803006e-13,-3.147060575704312,-3.147060575712253
1148.153621496899,1.0029378133856353,1.002937813385655,1.002937813385645,1.0029378133856364,1.0029378133856364,1.0029378133856364,120.02548011323515,120.02548011323533,120.02548011323525,120.02548011323518,120.02548011323518,120.02548011323518,-7.105427357601002e-14,-3.1850323604566904,-3.18503236045884
1161.4486138403593,1.003298014529311,1.003298014529327,1.0032980145293189,1.0032980145293067,1.0032980145293067,1.0032980145293067,120.0285990560549,120.02859905605504,120.02859905605497,120.02859905605487,120.02859905605487,120.02859905605487,-9.947598300641403e-14,-3.2234984286639916,-3.223498428665916
1174.8975549395461,1.0036667815357907,1.003666781535789,1.0036667815357898,1.0036667815357931,1.0036667815357931,1.0036667815357931,120.03179100995739,120.03179100995737,120.03179100995739,120.0317910099574,120.0317910099574,120.0317910099574,1.4210854715202004e-14,-3.262466470533428,-3.2624664705312463
1188.5022274370356,1.004044322273685,1.004044322273749,1.004044322273717,1.0040443222736706,1.0040443222736706,1.0040443222736706,120.03505769231589,120.03505769231644,120.03505769231616,120.03505769231577,120.03505769231577,120.03505769231577,-3.836930773104541e-13,-3.3019443373123445,-3.3019443373182114
1202.2644346174302,1.0044308498510564,1.004430849851075,1.004430849851066,1.0044308498510623,1.0044308498510623,1.0044308498510623,120.03840086127028,120.03840086127045,120.03840086127036,120.03840086127033,120.03840086127033,120.03840086127033,-2.842170943040401e-14,-3.3419400459276014,-3.341940045927783
1216.1860006463855,1.0048265827567353,1.0048265827567193,1.0048265827567275,1.0048265827567364,1.0048265827567364,1.0048265827567364,120.04182231671301,120.04182231671288,120.04182231671295,120.04182231671302,120.04182231671302,120.04182231671302,7.105427357601002e-14,-3.3824617836312445,-3.3824617836294064
1230.2687708123995,1.0052317450053885,1.0052317450053163,1.0052317450053523,1.0052317450053994,1.0052317450053994,1.0052317450053994,120.04532390129528,120.04532390129467,120.04532390129496,120.04532390129538,120.04532390129538,120.04532390129538,4.121147867408581e-13,-3.4235179129652336,-3.4235179129568416
1244.5146117714032,1.0056465662873588,1.0056465662873824,1.0056465662873706,1.0056465662873406,1.0056465662873406,1.0056465662873406,120.04890750146203,120.04890750146222,120.04890750146214,120.04890750146187,120.04890750146187,120.04890750146187,-2.7000623958883807e-13,-3.4651169767669994,-3.465116976775608
1258.9254117941855,1.0060712821225857,1.0060712821225817,1.0060712821225837,1.0060712821225735,1.0060712821225735,1.0060712821225735,120.052575048509,120.05257504850896,120.05257504850897,120.05257504850888,120.05257504850888,120.05257504850888,-8.526512829121202e-14,-3.507267703520073,-3.507267703528815
1273.5030810166802,1.0065061340196337,1.0065061340196573,1.0065061340196455,1.0065061340196213,1.0065061340196213,1.0065061340196213,120.05632851967005,120.05632851967025,120.05632851967015,120.05632851966993,120.05632851966993,120.05632851966993,-2.1316282072803006e-13,-3.5499790126573325,-3.5499790126683446
1288.2495516931529,1.0069513696391426,1.006951369639213,1.0069513696391776,1.0069513696391201,1.0069513696391201,1.0069513696391201,120.06016993922819,120.06016993922879,120.06016993922849,120.06016993922799,120.06016993922799,120.06016993922799,-4.973799150320701e-13,-3.5932600202659977,-3.593260020278856
1303.1667784523186,1.0074072429623786,1.007407242962329,1.007407242962354,1.007407242962385,1.007407242962385,1.007407242962385,120.06410137965533,120.0641013796549,120.06410137965511,120.06410137965538,120.06410137965538,120.06410137965538,2.7000623958883807e-13,-3.637120044907021,-3.6371200449022605
1318.2567385564266,1.0078740144651275,1.0078740144651084,1.007874014465118,1.0078740144651388,1.0078740144651388,1.0078740144651388,120.06812496278212,120.06812496278195,120.06812496278204,120.06812496278222,120.06812496278222,120.06812496278222,1.8474111129762605e-13,-3.6815686135718413,-3.6815686135707733
1333.5214321633441,1.00835195129653,1.0083519512964754,1.0083519512965027,1.0083519512965542,1.0083519512965542,1.0083519512965542,120.07224286099371,120.07224286099324,120.07224286099347,120.07224286099392,120.07224286099392,120.07224286099392,4.547473508864641e-13,-3.726615468068942,-3.7266154680568584
1348.9628825916739,1.00884132746382,1.0088413274637769,1.0088413274637982,1.0088413274638184,1.0088413274638184,1.0088413274638184,120.0764572984586,120.07645729845822,120.07645729845842,120.07645729845859,120.07645729845859,120.07645729845859,1.7053025658242404e-13,-3.77227057135104,-3.7722705713488804
1364.583136588945,1.009342424022418,1.0093424240224822,1.0093424240224502,1.0093424240224027,1.0093424240224027,1.0093424240224027,120.0807705523853,120.08077055238586,120.08077055238557,120.08077055238516,120.08077055238516,120.08077055238516,-4.121147867408581e-13,-3.8185441143559005,-3.8185441143616483
1380.3842646029057,1.0098555292722313,1.0098555292722193,1.0098555292722253,1.0098555292722409,1.0098555292722409,1.0098555292722409,120.08518495431281,120.0851849543127,120.08518495431275,120.08518495431288,120.08518495431288,120.08518495431288,1.2789769243681803e-13,-3.8654465228950974,-3.8654465228913555
1396.3683610559588,1.0103809389600351,1.0103809389600868,1.0103809389600609,1.0103809389600273,1.0103809389600273,1.0103809389600273,120.08970289143322,120.08970289143366,120.08970289143343,120.08970289143315,120.08970289143315,120.08970289143315,-2.8421709430404007e-13,-3.9129884648183686,-3.9129884648249575
1412.5375446227758,1.0109189564878782,1.0109189564879255,1.0109189564879018,1.010918956487853,1.010918956487853,1.010918956487853,120.09432680794464,120.09432680794505,120.09432680794484,120.09432680794444,120.09432680794444,120.09432680794444,-3.979039320256561e-13,-3.961180857606384,-3.961180857614449
1428.8939585111248,1.0114698931284223,1.0114698931285209,1.0114698931284716,1.011469893128402,1.011469893128402,1.011469893128402,120.09905920644123,120.09905920644208,120.09905920644165,120.09905920644104,120.09905920644104,120.09905920644104,-6.110667527536862e-13,-4.010034876019853,-4.010034876026978
1445.4397707459498,1.0120340682469655,1.012034068247002,1.0120340682469837,1.0120340682469537,1.0120340682469537,1.0120340682469537,120.10390264933704,120.10390264933734,120.10390264933719,120.10390264933693,120.10390264933693,120.10390264933693,-2.5579538487363607e-13,-4.059561960176751,-4.0595619601820525
1462.1771744567407,1.0126118095304204,1.012611809530388,1.0126118095304042,1.0126118095304262,1.0126118095304262,1.0126118095304262,120.10885976032492,120.10885976032463,120.10885976032478,120.10885976032498,120.10885976032498,120.10885976032498,1.9895196601282805e-13,-4.10977382389448,-4.10977382388813
1479.1083881682305,1.0132034532237435,1.0132034532238,1.0132034532237717,1.0132034532237222,1.0132034532237222,1.0132034532237222,120.11393322587318,120.11393322587367,120.11393322587341,120.11393322587301,120.11393322587301,120.11393322587301,-3.979039320256561e-13,-4.160682463278461,-4.160682463290709
1496.2356560944568,1.0138093443736815,1.0138093443738303,1.0138093443737557,1.0138093443736447,1.0138093443736447,1.0138093443736447,120.1191257967578,120.11912579675908,120.11912579675844,120.11912579675749,120.11912579675749,120.11912579675749,-9.521272659185342e-13,-4.212300165825713,-4.21230016584522
1513.5612484362318,1.014429837080707,1.014429837080878,1.0144298370807925,1.014429837080655,1.014429837080655,1.014429837080655,120.12444028963603,120.12444028963749,120.12444028963677,120.12444028963557,120.12444028963557,120.12444028963557,-1.1937117960769683e-12,-4.264639519611482,-4.264639519628365
1531.0874616820543,1.01506529475877,1.015065294758764,1.0150652947587668,1.0150652947587633,1.0150652947587633,1.0150652947587633,120.12987958865685,120.12987958865679,120.12987958865682,120.12987958865679,120.12987958865679,120.12987958865679,-2.842170943040401e-14,-4.317713422996001,-4.317713423002155
1548.8166189125059,1.0157160904038087,1.01571609040367,1.0157160904037394,1.015716090403856,1.015716090403856,1.015716090403856,120.13544664711478,120.13544664711361,120.1354466471142,120.13544664711519,120.13544664711519,120.13544664711519,9.947598300641403e-13,-4.371535094666253,-4.371535094645678
1566.751070108174,1.0163826068707926,1.0163826068708903,1.0163826068708415,1.0163826068707633,1.0163826068707633,1.0163826068707633,120.14114448914339,120.14114448914421,120.14114448914378,120.14114448914313,120.14114448914313,120.14114448914313,-6.536993168992922e-13,-4.426118083955768,-4.4261180839702465
1584.8931924611386,1.0170652371593798,1.017065237159294,1.0170652371593372,1.0170652371594033,1.0170652371594033,1.0170652371594033,120.14697621144735,120.14697621144661,120.14697621144698,120.14697621144755,120.14697621144755,120.14697621144755,5.684341886080801e-13,-4.481476281944842,-4.481476281934492
1603.245390690067,1.0177643847103444,1.0177643847103772,1.0177643847103608,1.0177643847103364,1.0177643847103364,1.0177643847103364,120.15294498509022,120.1529449850905,120.15294498509036,120.15294498509014,120.15294498509014,120.15294498509014,-2.1316282072803006e-13,-4.537623932278145,-4.537623932276379
1621.810097358956,1.0184804637100795,1.0184804637100453,1.0184804637100626,1.0184804637100786,1.0184804637100786,1.0184804637100786,120.15905405731212,120.15905405731182,120.15905405731196,120.1590540573121,120.1590540573121,120.1590540573121,1.4210854715202004e-13,-4.59457564318036,-4.594575643180407
1640.5897731995658,1.0192138994065325,1.019213899406459,1.0192138994064956,1.019213899406554,1.019213899406554,1.019213899406554,120.16530675340475,120.16530675340412,120.16530675340442,120.16530675340492,120.16530675340492,120.16530675340492,4.973799150320701e-13,-4.652346399409629,-4.652346399398797
1659.5869074375876,1.0199651284350535,1.0199651284350035,1.0199651284350284,1.0199651284350595,1.0199651284350595,1.0199651284350595,120.17170647862821,120.17170647862781,120.171706478628,120.17170647862827,120.17170647862827,120.17170647862827,2.7000623958883807e-13,-4.7109515748489805,-4.710951574846449
1678.8040181225876,1.0207345991551644,1.020734599155273,1.0207345991552188,1.0207345991551386,1.0207345991551386,1.0207345991551386,120.17825672017624,120.17825672017716,120.1782567201767,120.17825672017602,120.17825672017602,120.17825672017602,-6.821210263296962e-13,-4.770406945672656,-4.770406945690499
1698.2436524617722,1.0215227719988158,1.021522771998858,1.0215227719988371,1.0215227719988,1.0215227719988,1.0215227719988,120.18496104919203,120.18496104919238,120.18496104919221,120.18496104919191,120.18496104919191,120.18496104919191,-2.984279490192421e-13,-4.830728703949254,-4.830728703956258
1717.9083871576165,1.0223301198304655,1.0223301198303991,1.0223301198304324,1.022330119830487,1.022330119830487,1.022330119830487,120.1918231228354,120.19182312283483,120.19182312283512,120.19182312283559,120.19182312283559,120.19182312283559,4.689582056016661e-13,-4.891933471673356,-4.891933471672318
1737.800828749404,1.0231571283193055,1.02315712831941,1.0231571283193577,1.0231571283192717,1.0231571283192717,1.0231571283192717,120.1988466864012,120.19884668640209,120.19884668640165,120.19884668640091,120.19884668640091,120.19884668640091,-7.389644451905042e-13,-4.954038315567246,-4.9540383155789
1757.9236139587217,1.0240042963237181,1.0240042963236993,1.0240042963237088,1.0240042963237364,1.0240042963237364,1.0240042963237364,120.20603557548704,120.20603557548688,120.20603557548696,120.20603557548719,120.20603557548719,120.20603557548719,2.2737367544323206e-13,-5.017060762428207,-5.017060762424473
1778.2794100389524,1.0248721362899933,1.0248721362898663,1.02487213628993,1.0248721362900326,1.0248721362900326,1.0248721362900326,120.21339371822457,120.2133937182235,120.21339371822404,120.2133937182249,120.2133937182249,120.2133937182249,8.668621376273222e-13,-5.081018814886081,-5.081018814877228
1798.870915128818,1.0257611746636481,1.0257611746637365,1.0257611746636925,1.0257611746636313,1.0257611746636313,1.0257611746636313,120.22092513755744,120.22092513755821,120.22092513755783,120.2209251375573,120.2209251375573,120.2209251375573,-5.258016244624741e-13,-5.145930968079024,-5.14593096807892
1819.700858610014,1.026671952315292,1.026671952315295,1.0266719523152936,1.0266719523152978,1.0266719523152978,1.0266719523152978,120.22863395357905,120.22863395357908,120.22863395357908,120.2286339535791,120.2286339535791,120.2286339535791,2.842170943040401e-14,-5.2118162268760315,-5.211816226870404
1840.772001468987,1.0276050249818711,1.0276050249819537,1.0276050249819126,1.02760502498185,1.02760502498185,1.02760502498185,120.23652438593372,120.23652438593442,120.23652438593405,120.23652438593354,120.23652438593354,120.23652438593354,-5.115907697472721e-13,-5.278694123707927,-5.27869412371929
1862.087136662899,1.028560963722301,1.0285609637223805,1.0285609637223407,1.0285609637222668,1.0285609637222668,1.0285609637222668,120.24460075626953,120.2446007562702,120.24460075626988,120.24460075626925,120.24460075626925,120.24460075626925,-6.252776074688882e-13,-5.346584737366015,-5.346584737381988
1883.6490894898325,1.0295403553897746,1.0295403553898033,1.0295403553897893,1.0295403553897735,1.0295403553897735,1.0295403553897735,120.25286749075852,120.25286749075875,120.25286749075863,120.25286749075849,120.25286749075849,120.25286749075849,-1.4210854715202004e-13,-5.41550871234102,-5.41550871233383
1905.4607179632796,1.0305438031205094,1.0305438031204779,1.0305438031204934,1.0305438031205123,1.0305438031205123,1.0305438031205123,120.26132912267781,120.26132912267754,120.26132912267767,120.26132912267782,120.26132912267782,120.26132912267782,1.5631940186722204e-13,-5.485487279002276,-5.485487279002797
1927.5249131909688,1.031571926839509,1.0315719268396502,1.0315719268395795,1.0315719268394632,1.0315719268394632,1.0315719268394632,120.26999029505305,120.26999029505424,120.26999029505365,120.26999029505265,120.26999029505265,120.26999029505265,-9.947598300641403e-13,-5.556542274828427,-5.556542274844239
1949.8445997580789,1.032625363784307,1.0326253637842813,1.032625363784294,1.0326253637843046,1.0326253637843046,1.0326253637843046,120.27885576336763,120.27885576336742,120.27885576336752,120.2788557633676,120.2788557633676,120.2788557633676,8.526512829121202e-14,-5.628696166294842,-5.628696166295819
1972.4227361148878,1.03370476904793,1.0337047690480154,1.0337047690479726,1.0337047690479113,1.0337047690479113,1.0337047690479113,120.28793039834333,120.28793039834406,120.28793039834369,120.28793039834318,120.28793039834318,120.28793039834318,-5.115907697472721e-13,-5.701972071644295,-5.701972071653983
1995.262314968914,1.0348108161402647,1.034810816140268,1.034810816140266,1.0348108161402516,1.0348108161402516,1.0348108161402516,120.29721918878117,120.29721918878121,120.29721918878118,120.29721918878107,120.29721918878107,120.29721918878107,-1.1368683772161603e-13,-5.776393784909547,-5.77639378491549
2018.366363681596,1.0359441975704389,1.0359441975704209,1.03594419757043,1.0359441975704426,1.0359441975704426,1.0359441975704426,120.30672724447889,120.30672724447874,120.30672724447882,120.30672724447894,120.30672724447894,120.30672724447894,1.1368683772161603e-13,-5.851985800635505,-5.851985800629746
2041.7379446695647,1.0371056254498527,1.0371056254499604,1.0371056254499067,1.0371056254497768,1.0371056254497768,1.0371056254497768,120.31645979921694,120.31645979921785,120.31645979921741,120.31645979921633,120.31645979921633,120.31645979921633,-1.0800249583553523e-12,-5.928773339796192,-5.9287733398100855
2065.3801558105656,1.0382958321166198,1.0382958321168447,1.0382958321167322,1.0382958321165574,1.0382958321165574,1.0382958321165574,120.32642221381359,120.32642221381548,120.32642221381452,120.32642221381306,120.32642221381306,120.32642221381306,-1.4637180356658064e-12,-6.0067823769368385,-6.006782376954842
2089.296130854076,1.0395155707836052,1.039515570783465,1.039515570783535,1.039515570783626,1.039515570783626,1.039515570783626,120.3366199792613,120.33661997926012,120.33661997926072,120.33661997926147,120.33661997926147,120.33661997926147,7.531752999057062e-13,-6.0860396682324085,-6.086039668231586
2113.489039836684,1.0407656162094763,1.0407656162095191,1.0407656162094976,1.0407656162094792,1.0407656162094792,1.0407656162094792,120.34705871993388,120.34705871993424,120.34705871993407,120.34705871993393,120.34705871993393,120.34705871993393,-1.4210854715202004e-13,-6.166572780886395,-6.166572780880948
2137.96208950227,1.0420467653939354,1.042046765393836,1.0420467653938856,1.042046765393935,1.042046765393935,1.042046765393935,120.35774419686675,120.35774419686591,120.35774419686632,120.35774419686673,120.35774419686673,120.35774419686673,4.121147867408581e-13,-6.248410123901804,-6.248410123899288
2162.7185237270587,1.0433598382993607,1.0433598382994191,1.0433598382993898,1.0433598382993332,1.0433598382993332,1.0433598382993332,120.36868231112253,120.36868231112301,120.36868231112277,120.3686823111223,120.3686823111223,120.3686823111223,-4.689582056016661e-13,-6.33158098004925,-6.331580980062985
2187.7616239495915,1.0447056785983888,1.0447056785987845,1.0447056785985867,1.0447056785982969,1.0447056785982969,1.0447056785982969,120.37987910723068,120.37987910723396,120.37987910723233,120.37987910722991,120.37987910722991,120.37987910722991,-2.4158453015843406e-12,-6.4161155393408595,-6.416115539360188
2213.094709605677,1.0460851544491405,1.0460851544492904,1.0460851544492153,1.0460851544491243,1.0460851544491243,1.0460851544491243,120.3913407767074,120.39134077670865,120.39134077670802,120.39134077670725,120.39134077670725,120.39134077670725,-7.673861546209082e-13,-6.502044933904386,-6.502044933899875
2238.72113856838,1.0474991592999183,1.0474991593000218,1.04749915929997,1.0474991592999285,1.0474991592999285,1.0474991592999285,120.40307366166303,120.40307366166388,120.40307366166346,120.4030736616631,120.4030736616631,120.4030736616631,-3.552713678800501e-13,-6.589401274372248,-6.589401274371414
2264.6443075931,1.0489486127227172,1.0489486127227983,1.0489486127227579,1.0489486127226701,1.0489486127226701,1.0489486127226701,120.41508425848303,120.4150842584837,120.41508425848336,120.41508425848264,120.41508425848264,120.41508425848264,-7.247535904753022e-13,-6.678217688115676,-6.678217688132582
2290.8676527678144,1.0504344612783998,1.050434461278388,1.050434461278394,1.0504344612782999,1.0504344612782999,1.0504344612782999,120.427379221597,120.4273792215969,120.42737922159695,120.42737922159617,120.42737922159617,120.42737922159617,-7.815970093361102e-13,-6.768528358975949,-6.7685283590076
