frequency_hz,impedance_real_ohm,impedance_imag_ohm,magnitude_ohm,phase_deg,load_magnitude_ohm,load_phase_deg,external_impedance_magnitude_ohm,external_impedance_phase_deg
1000,0.686377304987925,-7.93063388672795,7.96028062634227,-85.0535139249121,7.95772359286304,-89.8199991709525,0.372792599994424,2.76144026728279
1020.45975119194,0.685611266891163,-7.77067921500789,7.80086650775693,-84.9578188986323,7.79817392070579,-89.8163163638034,0.372937974848077,2.81688439879296
1041.33810380272,0.684883366313753,-7.61391196834173,7.6446530782705,-84.8599877622433,7.64182312696043,-89.8125582051455,0.373085410759513,2.87342811785399
1062.64362231321,0.684192174052196,-7.46026785140834,7.49157629246282,-84.7599779661798,7.48860707517869,-89.8087231531685,0.373234951560584,2.93109270404255
1084.38504643144,0.683536318486031,-7.30968384930227,7.34157339236215,-84.6577459755384,7.33846291481058,-89.8048096345084,0.373386642435816,2.98989982576915
1106.57129467768,0.682914483304709,-7.16209820172697,7.19458288177209,-84.5532472484558,7.19132905542253,-89.8008160436013,0.373540529972036,3.04987154625473
1129.21146804293,0.682325405324782,-7.01745037770015,7.05054450111732,-84.4464362139106,7.04714514143248,-89.7967407420244,0.373696662209895,3.11103032953635
1152.31485372218,0.681767872393798,-6.87568105076117,6.90939920279792,-84.3372662489325,6.90585202735153,-89.7925820578226,0.373855088697366,3.17339904649821
1175.89092892411,0.681240721377493,-6.73673207467017,6.77108912704247,-84.2256896552028,6.76739175352189,-89.7883382848223,0.374015860545295,3.23700098092321
1199.94936475876,0.680742836226968,-6.60054645958936,6.63555757825007,-84.1116576350295,6.63170752234135,-89.7840076819302,0.374179030485071,3.30185983556072
1224.50003020465,0.680273146122671,-6.4670683487367,6.50274900181205,-83.9951202666784,6.49874367496443,-89.7795884724183,0.374344652928505,3.36799973820499
1249.55299615716,0.679830623692156,-6.33624299550243,6.37260896140374,-83.8760264790426,6.36844566847063,-89.7750788431941,0.374512784029998,3.4354452477791
1275.11853955967,0.67941428329869,-6.20801674101936,6.24508411673749,-83.7543240256316,6.24076005349044,-89.7704769440556,0.374683481751076,3.50422136041823
1301.20714761929,0.679023179397892,-6.08233699217772,6.12012220176796,-83.6299594578619,6.11563445227997,-89.7657808869315,0.374856805927394,3.57435351554609
1327.82952210876,0.678656404959716,-5.95915220007556,5.99767200334082,-83.5028780976271,5.9930175372351,-89.7609887451049,0.375032818338291,3.6458676019376
1354.99658375642,0.678313089953192,-5.8384118388962,5.8776833402766,-83.37302400913,5.87285900983653,-89.7560985524222,0.375211582778992,3.71878996376066
1382.719476726,0.677992399891424,-5.72006638520377,5.76010704288112,-83.2403399699536,5.75510958001682,-89.7511083024849,0.375393165135557,3.79314740658907
1411.00957318807,0.677693534434476,-5.60406729764891,5.64489493287451,-83.1047674413513,5.63972094594121,-89.7460159478253,0.375577633462678,3.86896720337848
1439.87847798494,0.677415726047836,-5.49036699707593,5.53199980373079,-82.9662465377342,5.52664577419378,-89.7408193990647,0.375765058064428,3.94627710039635
1469.33803339114,0.677158238714263,-5.37891884702358,5.4213754014202,-82.8247159953331,5.41583768036091,-89.7355165240548,0.375955511578067,4.02510532309646
1499.40032397118,0.676920366696909,-5.26967713461151,5.31297640554675,-82.6801131400114,5.30725121000392,-89.7301051470015,0.376149069061025,4.10548058192806
1530.07768153674,0.676701433351669,-5.16259705180452,5.20675841087341,-82.5323738542086,5.20084182001335,-89.7245830475704,0.376345808081168,4.18743207806864
1561.38269020532,0.676500789986821,-5.05763467704706,5.10267790922784,-82.3814325429872,5.09656586033693,-89.7189479599737,0.376545808810473,4.2709895090692
1593.32819156233,0.676317814768083,-4.95474695726047,5.00069227178144,-82.2272220991618,4.99438055607397,-89.713197572039,0.376749154122228,4.35618307439958
1625.9272899288,0.676151911667284,-4.85389169019564,4.90075973169483,-82.0696738674846,4.89424398992872,-89.7073295242587,0.376955929691897,4.44304348088122
