#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321A7F296
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 1000 Hz
#Stop: 2.5e+07 Hz
#Steps: 1001
#Order: W1-C1-R-C2-DUT-GND
#Resistor: 100 Ω
#Average: 3
#ProbeResistance: 1.04e+06 Ω
#ProbeCapacitance: 0 F
#Compensation: Open Short
#Wavegen: Wavegen1
#Amplitude: 0.999935 V
#Offset: -0.000612848 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.45848 V
#Offset: -0.000277946 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.54417 V
#Offset: 0.000228067 V
#Attenuation: 1 X

Frequency (Hz),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm),Trace Xs (Ohm)
1000,2.806756498412522,0.4833828218059729,0.4828029412126778,0.02367007337319629
1010.178078950409,2.972616725532824,0.4832088754609363,0.4825586858034815,0.02505857298090718
1020.459751191941,2.675036113440464,0.4858883874729777,0.4853589170953285,0.02267700767607113
1030.846071105288,3.003276076702202,0.4829913462186263,0.4823279772332764,0.02530539270860923
1041.338103802716,2.866728277011042,0.482753168051111,0.4821490353697262,0.02414392170768244
1051.936925237291,3.325847603744051,0.482580040452557,0.4817672532866339,0.02799659093253792
1062.643622313207,2.957286434499365,0.4828529747873476,0.4822099465922953,0.02491109528797733
1073.45929299726,3.293523058072008,0.4845048787034726,0.4837046304745521,0.02783537218978141
1084.385046431436,3.228087528171172,0.4827743863332153,0.4820083582707845,0.02718548613719489
1095.42200304666,3.281647230522292,0.4839422970458807,0.4831487304470043,0.02770290846628405
1106.571294677684,3.538692565938279,0.4849082036973075,0.4839836505488565,0.02992978473614191
1117.83406467917,3.425383593551119,0.4836732624942225,0.4828091587449701,0.02889880765324574
1129.211468042934,3.052368474146288,0.4838068988054576,0.4831205134669856,0.02576208064482521
1140.704671516382,3.135443280050403,0.4826166881448515,0.4818942235183711,0.02639744335217196
1152.314853722176,3.72687661112049,0.48454408021378,0.4835193844767594,0.03149556326586064
1164.043205279092,3.460675166468194,0.4883099086621064,0.4874194578929403,0.02947607444940453
1175.890928924109,3.591003477444855,0.4837760280102367,0.482826170268476,0.0303007356550619
1187.859239635769,3.480525056228356,0.4831450463560519,0.4822538811033635,0.02933138215520289
1199.949364758755,3.665374262365446,0.4830687782274903,0.4820806296676879,0.0308822116663588
1212.162544129765,4.085913482774957,0.48480237339309,0.4835701661658718,0.03454324307131727
1224.500030204646,3.560418483070294,0.4828265870408542,0.4818946678548453,0.02998403319415052
1236.963088186847,3.437375235453834,0.4835863729818463,0.4827163666421478,0.0289946462220331
1249.552996157157,3.468817659399311,0.4834034413970353,0.4825177860230936,0.02924847561615826
1262.271045204765,3.915753375464831,0.4808152405682611,0.4796927968326414,0.0328346802876634
1275.118539559674,3.744667468134104,0.4817493623347931,0.4807208303375095,0.03146317513530958
1288.096796726446,3.748111438920086,0.486684125095371,0.4856431459510954,0.03181465716568179
1301.207147619296,3.763406132746387,0.4845133379906125,0.483468529951679,0.03180181185353891
1314.450936698602,3.952431068023389,0.4843079777407114,0.4831561096610255,0.03338249542081142
1327.829522108759,3.600371075923101,0.4830033588685458,0.4820500656419353,0.03033115383402254
1341.344275817469,4.057433621359481,0.4852965109659625,0.4840801758229677,0.03433783526871213
1354.996583756418,3.837107826172294,0.4836587517027345,0.4825745515271104,0.0323664999197578
1368.787845963426,3.964408111839929,0.4855923971576291,0.4844304669119062,0.0335722937078344
1382.719476726005,4.03152117141363,0.4856647905374649,0.4844630241343406,0.03414479483624062
1396.79290472639,4.214242695351158,0.4836990368271621,0.4823912310670665,0.03554516024896179
1411.009573188066,4.000255834074813,0.4859582784006851,0.4847743570910091,0.03390090047707489
1425.37094002376,4.165067374269397,0.4827172683970084,0.481442385255962,0.03505981870631028
1439.878477984941,4.525002676484978,0.484334071845515,0.4828244029846013,0.03821111138163644
1454.533674812867,4.008823490052164,0.4852805257186075,0.484093187918605,0.0339260084968785
1469.33803339114,4.057145692068886,0.4837839893424684,0.4825716171606738,0.03422838960637245
1484.293071899837,4.168898386770286,0.4870764129976048,0.4857876506259171,0.03540890563072097
1499.400323971179,4.37591999653176,0.4843105195647042,0.4828987094980725,0.03695288522064186
1514.661338846826,4.593727791099811,0.4851181113668203,0.4835597431311278,0.03885301531500879
1530.077681536745,4.458599721927839,0.487935606964171,0.4864589995227299,0.03793149518327271
1545.650932979684,4.307886801944784,0.4881926153644775,0.4868133751530009,0.03667107127631124
1561.382690205325,4.342890464922878,0.4849836333933333,0.4835911127730519,0.03672547217287395
1577.27456649804,4.55552706925768,0.4890068960735642,0.4874620394282383,0.0388394712111825
1593.328191562329,4.512347374146255,0.4866967602351372,0.4851881961573318,0.03829034777816963
1609.545211689963,4.850292737260525,0.4843337233104106,0.4825993364250669,0.04095163022164659
1625.927289928796,4.579099945268904,0.4852877894790674,0.4837387832158229,0.03874310558479743
1642.47610625332,4.594055875251599,0.4852140253773695,0.4836551265024309,0.03886346653128193
1659.193357736926,4.949743416486614,0.4841758275824108,0.4823702211198269,0.04177561240630343
1676.080758725967,4.92047362016153,0.4849326439782208,0.4831455267364595,0.04159410042610547
1693.140041015545,5.279056282238717,0.4848702542009755,0.4828136268399292,0.04461126703639016
1710.3729540271,4.906137924239728,0.4841223101388591,0.48234855377946,0.04140391093905338
1727.781264987832,4.942073317198934,0.4847985487077754,0.4829962152733663,0.04176468437291523
1745.366759111919,5.242282732490474,0.486210356285512,0.4841766565399657,0.04442382042400957
1763.13123978358,5.189229715505419,0.4823354035868505,0.480358512313675,0.04362500660266761
1781.076528742029,5.062806461610941,0.4867787160346353,0.4848795786891306,0.04295710132887612
1799.204466268286,5.257971334802481,0.4839020877950043,0.4818659186281097,0.0443448648329428
1817.516911373893,5.129476940813104,0.4876420820964222,0.4856891731726307,0.04359847811816606
1836.015741991564,5.571307405608537,0.4873228237444783,0.4850207803031444,0.04731149137810865
1854.702855167748,5.020314037606952,0.4850175209570284,0.4831568650649895,0.04244336668871821
1873.580167257198,5.44614430637768,0.4858806885981834,0.4836873501519617,0.04611497431007062
1892.649614119459,5.603068597168512,0.4864627581052134,0.4841385228621033,0.04749637569575244
1911.913151317432,5.690451319804215,0.4880940982825904,0.4856888234589889,0.04839644145304662
1931.372754317866,5.4962044388585,0.4845916572546216,0.482363769153826,0.0464140979498151
1951.030418693986,5.445793700191108,0.4874050117690009,0.4852050753633608,0.04625667886019539
1970.888160330103,5.734241328610825,0.4869498221907154,0.4845131430112538,0.04865329979483007
1990.948015628369,5.587065478849401,0.4870811219370886,0.4847671962878222,0.04742135332038797
2011.212041717595,6.182761047252111,0.485748324230567,0.4829229270561956,0.05231520826949329
2031.682316664214,5.691611229155235,0.4870588955080051,0.4846577442810999,0.04830360857983419
2052.360939685372,5.754869240105523,0.4861136528712096,0.4836636401815175,0.04874388858261578
2073.250031364225,5.364421706070599,0.4860458086330218,0.4839170300633932,0.04544046769513941
2094.351733867389,5.782146003471657,0.4854618992477851,0.4829919423035041,0.04890847872460549
2115.668211164621,6.255475022539382,0.4887916905229751,0.4858813909113476,0.05325965349457447
2137.201649250725,6.194716993203755,0.488239120742507,0.4853882524418249,0.05268475505198376
2158.954256369743,6.196076739226224,0.4845370902637538,0.4817065974506859,0.05229670939693994
2180.928263241401,6.317222300177482,0.4861486423642006,0.4831967118192417,0.05349243086295659
2203.12592328985,6.299373647859758,0.4857614965358402,0.4828285439133155,0.05329942494330157
2225.549512874787,6.54960972863265,0.4887783666872131,0.4855883380064809,0.05575175094580843
2248.201331524871,6.281693869702281,0.4867406688734386,0.4838182609009981,0.05325757367826803
2271.08370217355,6.709747020708353,0.4857953321562638,0.4824680166565344,0.05676017660582784
2294.19897139726,6.262580782194854,0.4876751894597576,0.4847649437287297,0.05319811788298485
2317.549509656089,6.894728099529873,0.485978546120087,0.48246413966166,0.05833953401877492
2341.137711536855,6.739345990226249,0.4889282137916388,0.4855498643504556,0.05737706397800979
2364.965995998657,6.58931521191486,0.4886802671652655,0.4854521344316745,0.05607698897450473
2389.036806620963,6.961229142983646,0.487324940753651,0.4837325717530582,0.05906265237628539
2413.35261185419,6.77012360056472,0.4859968499961447,0.4826080492952061,0.05729231154047779
2437.915905272817,7.004652812365205,0.4892320637959957,0.4855805588299408,0.05966182307381811
2462.729205831142,6.923855687335699,0.4887262150922053,0.4851620499844995,0.05891602984918884
2487.79505812157,6.976021668830777,0.4880361112479831,0.4844232126842494,0.05927391411678637
2513.116032635573,7.275953622028357,0.4882772988065651,0.4843455351072667,0.06183949507791173
2538.694726027277,7.367123616771814,0.4906505856624489,0.4866002170851117,0.06291443350794988
2564.533761379772,7.497878785535899,0.4871687669184642,0.483003324428796,0.063570402323629
2590.635788474085,7.486991665355165,0.4878273899092685,0.48366840298944,0.06356444206735573
2617.003484060932,7.309761708921004,0.4871570507872353,0.4831978181115859,0.06198274521122516
2643.639552135202,7.494318668195577,0.4887482392337322,0.4845732536378538,0.06374639764643766
2670.546724213258,7.462702904238784,0.4878924705159805,0.4837598350437717,0.06336785292725111
2697.72775961306,7.605191482879974,0.4867613950402925,0.4824796240488213,0.0644210220291468
2725.185445737111,8.073972079338956,0.4914228000591099,0.4865516025990962,0.06902105784604418
2752.922598358332,8.127697248839745,0.4875366052631754,0.482639509330688,0.0689278282305049
2780.942061908791,8.041315802198245,0.490491536832651,0.4856687562415072,0.06861346016113211
2809.246709771412,8.133217542626513,0.4873856268837785,0.4824834062711484,0.06895296923181526
2837.839444574645,8.060245312838434,0.4887312418936197,0.4839031557553327,0.0685270942978764
2866.723198490111,8.416480758558665,0.4873692941042337,0.4821204594707664,0.0713350642766669
2895.900933533315,8.36949952456925,0.4897446226109849,0.4845288216697111,0.07128545677582074
2925.375641867383,8.095575824438347,0.488209092447387,0.4833438616556087,0.06875194068639152
2955.150346109913,8.129671563358608,0.4888413707758634,0.4839287872551008,0.06912897111799474
2985.228099642951,8.252836212446551,0.491271329047759,0.4861838619697397,0.07051787790724107
3015.611986926097,8.468107529008581,0.4886067612849994,0.4832799630887999,0.07195168135842693
3046.305123812834,8.453544973295935,0.4881490139348142,0.4828454609453998,0.0717615541216592
3077.310657870039,8.894693167903728,0.4898690974536971,0.4839780252867709,0.07574301076414539
3108.631768700776,8.904354738113957,0.4879803058703404,0.4820992180849435,0.07553226356463215
3140.271668270365,9.149838740408146,0.4932166153322564,0.4869408577711613,0.07842978179806874
3172.233601235753,9.110653499352779,0.4909779778522034,0.4847839872303557,0.0777422694605517
3204.520845278274,8.784661460087202,0.4922323539531155,0.4864581246514089,0.07517435226764209
3237.136711439752,9.455424234504202,0.4899480051859211,0.4832914290439065,0.08048877187758573
3270.084544462052,9.346369844901202,0.4919295149482897,0.4853989569251928,0.07989055196451215
3303.367723130103,9.383724946421021,0.4938013366305274,0.4871935414903044,0.08051219279233739
3336.989660618354,9.696648322320021,0.4898111492645266,0.4828133759083338,0.08249973325917076
3370.953804840829,9.616403480046024,0.4889262852021173,0.4820560160800182,0.08167563726475227
3405.263638804684,9.586200634460393,0.4932873883228379,0.4863992089586905,0.08214777539730694
3439.922680967396,9.517385107321807,0.4914871592633789,0.4847220725501818,0.08126586062697071
3474.934485597588,9.904694081493711,0.4928610146393154,0.4855150381142863,0.08477692797087262
3510.3026431395,9.991372013629551,0.4919747062746245,0.4845133642364877,0.0853575508683543
3546.030780581206,10.2607668758143,0.4912387960908353,0.4833825326971887,0.08750361059993206
3582.122561826546,10.28538705640588,0.4925677201797041,0.4846524565758356,0.08794859463367836
3618.581688070858,10.77059641438292,0.4925469707926792,0.4838699104335047,0.09204579411421558
