frequency_hz,impedance_real_ohm,impedance_imag_ohm,magnitude_ohm,phase_deg,load_magnitude_ohm,load_phase_deg,external_impedance_magnitude_ohm,external_impedance_phase_deg
1911.91315131743,0.570437450201929,-4.12299170464805,4.16226614732762,-82.1228374274338,4.16214566197533,-89.655849838678,0.318416320558259,5.15601881447329
1931.37275431787,0.570438446453826,-4.08068418240588,4.12036204935079,-82.0421962088286,4.12020892859064,-89.6523469314127,0.318530666143912,5.20676650526761
1951.03041869398,0.570442141650567,-4.03879513230757,4.07888101784328,-81.9606826907298,4.07869472071227,-89.6488083675869,0.318645994748285,5.2580008767328
1970.8881603301,0.570448496276379,-3.99732025878768,4.03781880948345,-81.8782873881968,4.03759878107761,-89.6452337841713,0.318762319186568,5.30972632398088
1990.94801562837,0.570457471686722,-3.95625530874971,3.99717122413007,-81.795000701326,3.99691689531724,-89.6416228144381,0.318879652490025,5.36194727533816
2011.2120417176,0.570469030091324,-3.91559607113012,3.95693410439737,-81.7108129136991,3.95664489152277,-89.6379750879234,0.31899800790993,5.41466819242401
2031.68231666421,0.570483134537564,-3.87533837646664,3.91710333523471,-81.6257141908062,3.91677863981904,-89.6342902303892,0.319117398921585,5.46789357022421
2052.36093968537,0.57049974889418,-3.83547809647076,3.87767484351065,-81.5396945784427,3.87731405194055,-89.6305678637841,0.319237839228403,5.52162793715884
2073.25003136423,0.570518837835315,-3.79601114360458,3.83864459760149,-81.4527440010808,3.83824708081227,-89.6268076062053,0.319359342766069,5.57587585514439
2094.35173386739,0.570540366824882,-3.75693347066173,3.80000860698434,-81.3648522602153,3.79957372013455,-89.6230090718588,0.319481923706768,5.63064191964993
2115.66821116462,0.570564302101247,-3.71824107035242,3.76176292183436,-81.2760090326808,3.76129000397234,-89.6191718710196,0.319605596463501,5.68593075974714
2137.20164925072,0.570590610662224,-3.6799299748927,3.72390363262661,-81.1862038689439,3.72339200634844,-89.6152956099919,0.319730375694464,5.74174703815391
2158.95425636975,0.570619260250368,-3.64199625559757,3.68642686974195,-81.0954261913657,3.68587584084091,-89.6113798910682,0.319856276307514,5.79809545127137
2180.9282632414,0.570650219338571,-3.60443602247832,3.64932880307742,-81.0036652924374,3.64873766018451,-89.6074243124884,0.319983313464712,5.85498072921407
2203.12592328985,0.570683457115951,-3.56724542384364,3.61260564166076,-80.9109103329871,3.61197365587619,-89.6034284683988,0.320111502586948,5.91240763583308
2225.54951287479,0.57071894347402,-3.53042064590474,3.57625363326912,-80.8171503403565,3.5755800577845,-89.5993919488097,0.320240859358643,5.9703809687318
2248.20133152487,0.57075664899314,-3.49395791238443,3.540269064052,-80.7223742065499,3.53955313376297,-89.5953143395536,0.320371399732538,6.02890555927413
2271.08370217355,0.570796544929253,-3.45785348412984,3.50464825815831,-80.6265706863515,3.5038891892674,-89.5911952222422,0.320503139934571,6.08798627258493
2294.19897139726,0.570838603200872,-3.42210365872919,3.46938757736751,-80.5297283954126,3.46858456697697,-89.5870341742235,0.320636096468831,6.14762800754229
2317.54950965609,0.570882796376347,-3.3867047701321,3.43448342072487,-80.4318358083088,3.43363564641917,-89.5828307685383,0.320770286122606,6.20783569676155
2341.13771153685,0.570929097661385,-3.35165318827381,3.39993222418072,-80.3328812565645,3.39903884359857,-89.5785845738758,0.320905725971516,6.26861430657061
2364.96599599866,0.570977480886821,-3.31694531870295,3.36573046023375,-80.2328529266459,3.36479061062922,-89.5742951545297,0.321042433384741,6.32996883697643
2389.03680662097,0.571027920496641,-3.28257760221304,3.33187463757829,-80.1317388579217,3.33088743537087,-89.5699620703527,0.321180426030332,6.39190432162228
2413.35261185419,0.571080391536248,-3.24854651447758,3.29836130075552,-80.0295269405911,3.29732584106878,-89.5655848767115,0.321319721880621,6.4544258277355
2437.91590527282,0.571134869640966,-3.21484856568871,3.26518702980864,-79.9262049135778,3.26410238599716,-89.5611631244409,0.321460339217723,6.51753845606561
2462.72920583114,0.571191331024779,-3.18148030019937,3.23234843994185,-79.8217603623905,3.23121366310625,-89.5566963597973,0.321602296639136,6.58124734081215
2487.79505812157,0.571249752469297,-3.14843829616907,3.19984218118336,-79.7161807169493,3.19865629967294,-89.5521841244121,0.32174561306343,6.64555764954229
2513.11603263557,0.571310111312948,-3.11571916521302,3.16766493805202,-79.6094532493763,3.16642695695486,-89.5476259552442,0.321890307736044,6.71047458309762
2538.69472602728,0.571372385440394,-3.0833195520547,3.13581342922799,-79.5015650717524,3.13452232984803,-89.5430213845324,0.322036400235179,6.77600337548998
2564.53376137977,0.571436553272155,-3.05123613418187,3.104284407227,-79.3925031338369,3.10293914654788,-89.5383699397471,0.322183910477788,6.84214929378582
2590.63578847409,0.571502593754453,-3.01946562150594,3.07307465807851,-79.2822542207514,3.07167416821378,-89.5336711435416,0.322332858725676,6.90891763797894
2617.00348406093,0.571570486349255,-2.9880047560246,3.04218100100753,-79.1708049506275,3.04072418863687,-89.5289245137025,0.3224832655917,6.9763137408511
2643.6395521352,0.571640211024527,-2.95685031148776,3.01160028812016,-79.0581417722159,3.01008603391127,-89.5241295631004,0.322635152046074,7.04434296782028
